Категория,Значение
D,85.52094
C,56.62384
D,69.34109
A,26.51338
B,68.0851
D,50.5368
D,0.44915
D,90.46049
B,8.08788
A,35.93508
A,17.65763
A,48.75024
D,93.62834
B,81.01242
D,56.54175
A,89.70023
C,87.3435
C,56.38263
A,72.83566
C,19.3352
B,45.04908
A,36.32481
C,22.88336
D,94.16493
C,43.54184
A,29.17454
B,8.00087
A,23.2773
B,93.70988
A,90.85697
C,97.90983
C,99.28851
C,31.41695
A,70.31874
A,24.00108
B,42.52908
C,83.63671
D,72.24966
A,21.75084
C,24.65851
A,43.60746
D,13.1769
B,33.32718
C,86.37769
B,40.53434
C,22.02444
A,66.11618
A,0.19845
D,24.19173
A,93.50361
C,90.30083
D,18.30893
C,27.67387
B,37.2416
C,66.43986
C,28.2819
B,14.68073
B,99.22793
B,92.21164
D,30.49269
D,48.90285
C,29.70798
C,56.78916
D,67.16467
A,73.45989
C,82.37558
B,69.96002
A,55.20713
B,31.05016
A,50.40982
A,42.05878
A,74.34053
C,69.95692
A,22.29134
C,7.89677
C,6.81459
C,25.09655
B,23.30393
D,14.12786
D,96.81821
D,73.2848
D,10.43839
C,97.01196
A,14.60235
C,64.50991
A,20.45617
A,18.28446
D,17.97897
B,82.34158
A,97.46127
C,49.5182
A,29.91517
A,58.20731
B,60.70808
A,46.39574
B,26.62282
C,30.44822
D,56.24978
D,49.34179
D,91.17803
C,47.43676
D,58.50456
C,80.72606
A,68.54167
A,79.92322
A,75.27537
C,68.01136
B,40.67601
D,25.83831
D,70.63253
A,62.86286
A,39.59739
D,47.39887
B,3.85403
D,32.40548
B,76.52077
D,62.63061
C,28.32012
C,45.23109
D,21.32944
B,68.57258
B,47.9508
A,52.06436
C,28.19274
C,86.79498
D,7.49518
A,26.78162
B,13.75088
D,71.62691
B,64.02776
D,19.15443
A,77.12184
C,7.72759
A,71.23158
A,46.53671
B,75.39064
B,86.96516
B,78.70697
D,32.58818
C,18.9261
C,93.40993
A,7.57957
B,90.58884
D,25.20786
B,56.35956
C,86.27364
A,92.77516
B,94.85515
D,14.83309
B,83.1614
D,58.95446
D,68.09443
A,95.65566
D,89.16464
A,66.73326
A,56.90854
A,69.84348
B,37.33739
D,80.65287
A,99.23841
D,38.19575
B,85.18134
D,50.10306
D,59.60541
D,98.46008
A,5.22731
B,42.42414
C,1.39188
C,57.58259
D,81.08113
B,6.26965
B,35.87485
B,88.04709
A,55.86802
C,68.82796
D,25.92758
B,75.70449
D,77.99809
D,29.7602
B,29.02642
B,23.29535
B,79.23061
A,77.4313
D,87.00205
A,0.484
D,6.92662
B,75.18676
D,24.77107
B,13.14713
C,74.62276
B,71.80625
A,87.79272
A,38.76958
C,87.01621
D,79.59029
C,54.4249
A,20.86428
D,99.83614
D,22.6163
C,13.31465
A,57.88681
A,27.02703
B,88.54253
B,69.15791
B,23.91765
A,55.9146
B,46.72429
A,91.78639
A,73.58264
A,42.19533
A,43.17159
D,70.6341
D,16.30437
D,24.84888
D,77.83407
A,63.73742
B,72.71794
D,67.22061
A,3.83258
C,28.78839
B,28.22667
D,82.75757
C,43.39457
A,77.2883
B,72.49478
A,4.92699
A,34.51179
C,94.68173
B,16.19617
C,52.13614
C,51.05246
D,66.81566
D,47.98506
C,80.75941
D,22.81509
C,14.87318
B,26.48686
C,32.49624
A,26.17591
B,1.82405
C,54.54856
A,83.28224
D,41.42513
C,93.21909
D,35.3627
D,37.56061
A,89.69994
C,41.23954
A,30.98591
B,45.63149
A,56.67567
C,6.29135
D,7.21009
A,23.86667
B,55.62389
A,59.63781
D,60.50633
A,52.63711
C,1.3847
D,25.51625
A,13.64367
D,71.82117
B,99.93156
A,65.35623
B,66.75465
A,72.11803
B,74.0644
B,14.64909
B,7.0668
B,13.71121
B,10.19758
B,12.78363
A,96.0029
D,4.67929
A,21.81656
A,14.59507
B,75.23919
A,20.58594
A,62.73232
C,44.61091
A,96.19507
A,71.67207
D,82.29946
A,85.70779
A,97.30064
A,92.48318
D,42.67754
D,57.1684
A,71.50578
A,63.79888
D,97.0259
B,17.84774
B,40.42432
B,72.05279
B,10.40362
C,10.38009
B,73.18063
A,72.43836
B,40.00587
D,3.06171
B,6.78486
A,48.32716
D,37.07564
D,7.69345
C,95.54414
A,39.03386
A,68.16227
B,81.83529
C,97.52164
D,49.11507
D,24.06921
B,0.87942
C,55.53641
B,42.53125
A,32.27329
D,23.84658
A,23.03008
C,66.54605
C,26.16917
C,96.66068
D,29.93745
D,55.79309
A,73.09343
C,43.41579
B,37.69337
A,52.5462
B,85.80299
B,0.01563
C,87.48471
D,75.54244
B,52.26248
C,43.94084
C,54.62856
A,33.55289
C,75.27293
C,53.66864
A,57.52303
C,80.17467
B,73.12565
D,58.95372
B,84.42165
B,96.00113
C,2.22408
A,24.04156
B,64.98947
B,17.81195
B,25.553
B,90.13379
C,49.37148
C,21.55726
B,12.52536
B,52.07896
B,47.00734
A,73.51027
B,65.36464
B,29.88302
A,83.01444
B,68.38405
A,48.54321
A,77.93027
C,66.68486
D,55.75426
D,95.97708
C,20.15215
C,82.84517
B,44.0909
D,9.0682
B,94.31325
B,13.12805
B,97.52225
B,79.34961
A,53.3435
C,48.39461
A,0.8733
D,32.25006
B,9.44565
D,97.79099
A,74.31646
C,45.1802
A,66.91084
D,29.44413
D,71.64026
B,68.19688
C,55.12028
A,18.83018
B,73.71293
D,9.09123
D,90.57313
A,44.31108
B,41.205
B,68.27166
B,82.73352
D,92.48585
A,7.91167
D,40.61813
B,21.07899
D,29.80632
A,56.56747
B,14.0573
B,95.90242
A,10.70691
A,42.70826
D,12.50292
A,49.48621
C,50.34813
C,68.78464
D,28.12452
A,90.04399
A,11.24861
A,50.8999
C,54.79627
C,47.37241
C,27.89244
B,84.72799
C,4.58107
D,34.11557
D,86.95358
D,36.75145
C,50.43469
A,18.48503
D,96.6272
C,58.77841
C,5.35155
D,78.07856
B,11.61843
D,60.23171
D,2.23789
A,64.13009
A,79.30474
C,85.52074
D,89.76209
C,77.63944
C,40.91675
C,60.61319
A,98.92797
C,64.04749
D,13.61674
C,10.01636
D,75.29637
B,82.85823
B,4.83448
A,88.48204
D,98.87748
A,22.27387
D,40.2218
D,34.39522
D,93.99504
A,15.6456
D,43.44608
D,3.33973
A,15.06959
A,17.61601
C,22.97099
B,0.25804
A,95.6832
A,32.40804
D,81.97754
B,27.75575
B,28.41287
B,24.67576
B,61.87004
B,87.65598
C,48.66139
B,21.76898
C,20.67309
A,89.31815
C,41.1232
A,97.70588
A,36.51059
C,62.75535
A,82.82766
A,99.94119
A,81.29401
A,59.9068
B,22.195
A,94.77143
C,73.09489
B,59.4539
B,29.22694
D,9.7788
B,95.6882
A,40.33325
D,40.44292
A,89.47143
B,13.48644
D,33.80606
C,37.41695
D,79.50992
A,27.37446
C,27.54516
C,70.09198
C,33.55536
C,9.40805
C,13.03186
A,68.6513
B,39.50867
D,9.56093
A,20.50356
B,50.38916
C,63.90626
A,99.91856
B,4.61377
A,40.42684
C,1.35332
C,4.19218
D,63.85454
B,2.59734
B,17.29558
D,32.82716
C,87.30624
C,45.65913
A,17.47945
B,2.85779
A,5.23222
C,87.57769
C,44.22481
C,52.65462
B,3.20086
C,69.06968
C,76.4365
B,12.06961
C,4.38804
C,10.74602
C,30.40967
A,4.08269
C,50.96173
B,74.80663
D,20.24354
B,12.74393
C,34.80334
A,12.75972
D,11.89757
C,48.47831
C,58.91621
B,26.58014
A,60.18804
B,2.86786
D,20.65119
D,83.36633
B,17.11421
C,64.91365
C,75.80895
C,68.44498
A,81.51679
A,28.38298
C,96.5786
C,20.92013
C,73.51529
A,66.59317
D,50.23523
C,53.97269
A,55.73462
A,9.92315
C,0.62067
D,86.50871
C,69.33253
D,4.91132
B,25.37512
D,53.95042
A,64.5545
D,43.52937
C,31.16896
B,15.01899
A,2.99555
C,42.09889
C,36.542
A,64.35869
A,18.96998
D,91.17452
D,42.63124
A,81.41672
C,84.50084
C,86.20013
B,27.30275
B,40.82285
B,80.25433
A,41.23908
B,12.15366
D,11.62612
B,68.2785
B,88.75336
A,50.16447
B,9.02953
D,31.23853
C,88.259
B,76.08491
A,1.10639
A,9.40013
A,43.92862
D,73.81791
B,31.10909
C,62.02478
A,90.64649
A,53.03452
A,4.86403
C,18.37214
A,25.07482
D,19.4317
B,15.00637
C,34.59022
C,57.84684
C,42.94145
D,80.71503
C,31.53174
B,66.93453
B,21.78055
A,69.15533
C,36.14819
D,29.68959
C,60.6018
C,28.62445
B,29.15635
C,40.45802
D,34.77768
C,1.42175
D,47.34257
A,48.00069
A,46.85987
A,48.5555
C,82.42053
A,45.96612
D,59.41524
A,67.79143
B,56.42877
A,54.21639
B,32.03241
D,13.04328
A,60.2044
B,19.30147
A,93.81872
A,74.30022
B,28.74163
A,92.04242
B,33.60243
A,70.88102
C,88.78297
D,84.30141
A,91.67455
A,82.23487
D,13.00436
A,99.37472
C,86.37818
C,56.80724
A,56.29448
C,52.39325
B,14.85505
D,1.05003
D,27.02027
A,44.65599
C,23.03105
B,29.10263
C,83.61903
A,93.97837
D,19.77666
D,47.43551
D,41.61427
C,43.19228
B,47.87104
A,2.76652
A,32.00563
C,91.77528
D,87.60797
B,79.23036
B,15.14235
D,51.77936
C,29.43201
C,96.13682
D,93.81574
C,29.8376
B,78.55097
B,90.97225
C,53.66087
D,45.62858
D,89.9756
D,39.95098
C,49.49537
B,39.82328
A,85.72192
A,95.82447
A,47.74868
C,9.81998
A,69.93005
A,46.81703
A,34.411
A,87.44381
A,44.43807
D,61.35968
A,91.64589
D,92.91591
D,39.28759
D,21.17495
A,88.28571
C,29.24195
D,95.56445
C,85.63266
A,82.11496
D,77.97734
C,56.50349
D,16.74093
B,10.07529
C,97.62511
B,26.69046
B,75.31586
A,1.25566
A,10.38075
D,2.52728
B,17.62088
D,87.38538
D,86.28642
B,46.94489
D,91.67415
B,5.11918
A,3.11833
D,28.08118
A,6.17431
B,71.93766
C,43.40188
B,86.24354
C,97.49658
B,31.24861
D,48.29126
A,17.18833
A,2.62709
A,97.61881
C,87.41218
C,16.5604
C,9.00288
B,47.52749
D,47.46725
A,40.01361
C,98.71989
C,54.48129
D,30.56283
B,36.34426
D,34.59508
B,26.59162
D,70.74454
C,45.96434
B,67.74914
A,89.76245
B,28.00871
C,25.15057
B,71.11413
A,66.12103
C,52.23865
A,68.65499
C,25.69704
B,79.55659
B,30.15927
B,52.67987
D,94.67249
C,72.04151
A,9.4081
B,32.04139
D,41.23444
A,20.88707
A,61.1985
D,59.3881
C,87.35093
B,87.29876
D,96.43036
D,77.05511
A,95.34387
D,86.90076
A,21.0848
D,67.79622
B,5.18666
B,74.04859
A,28.90969
C,81.81968
D,54.75214
B,71.21194
D,44.38068
A,26.14512
D,24.52173
C,29.02399
A,15.15997
B,9.90864
C,9.37877
D,68.74046
D,80.05366
D,48.82101
C,74.19662
C,66.71167
D,78.14238
A,4.76903
A,66.6293
C,6.59349
D,66.80509
C,55.84518
C,89.96057
A,5.10138
A,15.61567
A,94.4568
A,57.41109
C,60.37693
C,31.15996
C,89.88739
B,61.61057
C,1.84598
C,91.6809
C,70.43723
D,91.04206
D,15.46715
C,71.24308
A,90.9831
A,35.4042
A,73.16385
B,60.42722
A,18.61588
B,45.98132
B,52.41504
C,92.74399
D,8.665
A,51.54075
B,28.3468
C,58.26604
D,21.66163
C,36.43609
D,79.37382
A,0.32762
C,72.46115
A,96.7451
B,48.63389
C,97.36348
D,18.70853
B,22.92787
D,22.89098
C,92.15201
D,53.69949
A,80.41119
C,64.10092
A,86.637
B,33.33421
C,32.17916
A,9.29801
A,34.10139
B,36.58302
A,96.34322
A,43.30682
C,97.29563
C,3.99115
D,6.3179
A,20.38883
D,20.63719
A,69.14085
B,70.92916
C,95.29986
B,91.68801
A,11.58686
C,64.11565
B,2.05761
B,63.52619
B,28.58922
A,12.01816
A,96.02715
A,42.33193
D,57.50525
A,63.02548
B,13.81303
B,73.67324
C,0.41783
A,22.79951
B,39.26333
D,84.01788
C,96.85845
B,6.28474
C,88.02093
D,5.75922
C,62.97168
C,8.9458
A,51.76292
D,82.0138
D,85.13053
C,70.72438
A,77.78311
A,75.27468
C,69.85126
B,49.38188
A,75.18559
A,97.29335
D,21.80227
A,42.78389
B,77.18196
C,66.7847
A,54.66641
C,82.21763
D,41.02705
B,73.79699
C,60.69618
C,29.40399
D,67.51911
B,46.42586
A,84.77727
C,82.55766
C,92.32582
D,51.02854
D,46.79124
C,75.17307
B,74.58869
D,96.95394
B,27.62186
D,52.71636
A,42.42897
A,28.7748
D,44.5401
C,61.95173
A,79.91692
B,98.54535
A,70.70693
D,9.09151
A,15.22652
D,91.6593
A,92.83454
B,75.46905
D,44.38123
D,25.7437
A,56.87906
C,86.50146
B,98.83058
A,25.38827
A,85.06241
B,13.90926
B,13.75646
D,3.63192
A,93.4903
A,17.73309
A,91.74608
C,63.82748
C,25.68149
D,71.72694
B,61.73616
C,63.9228
D,17.55086
D,46.5372
B,29.65819
B,87.09936
A,81.33645
C,70.25276
A,92.13509
D,98.34945
C,96.4684
B,3.70005
B,21.96751
B,20.83565
C,33.67208
C,5.9188
B,73.82195
A,91.08521
C,75.1373
D,71.33558
B,43.97888
C,10.36888
A,31.94657
B,43.04314
D,24.68128
C,43.00118
A,10.09829
B,60.33109
C,94.58167
B,85.31988
A,41.95035
D,49.38263
C,59.87019
A,44.57431
D,29.57314
D,83.68951
D,32.44539
C,22.3339
A,92.07425
C,4.56804
D,73.12784
B,32.83293
A,42.84508
C,89.33855
A,21.88775
D,48.62536
A,26.58499
C,50.43493
C,7.4455
C,96.33226
C,32.57292
B,15.5061
D,55.98365
C,13.79505
C,93.84142
D,9.63029
A,60.80133
C,31.15373
D,20.39458
D,2.82116
B,88.73202
C,72.21434
D,20.00924
B,30.26133
B,26.51932
B,55.43947
A,34.96318
C,11.41943
C,69.26217
C,51.25162
C,57.29975
D,82.09033
D,1.81318
B,3.68232
D,6.95582
D,95.65714
B,79.03379
D,7.89603
A,61.52146
A,44.74773
B,91.74282
C,72.86581
B,46.82195
C,13.19967
A,51.57184
A,59.99125
D,75.08472
A,94.93341
C,31.81848
B,76.28352
B,30.74523
A,96.62769
B,90.30819
A,39.60797
D,48.39681
A,56.24426
D,32.98304
B,7.5316
D,96.91843
C,24.26541
B,20.42179
D,90.60991
D,71.87202
A,52.65017
B,56.99026
C,2.82407
C,75.2223
D,30.7444
C,2.08434
B,63.62625
B,54.5105
C,99.62073
C,34.03264
A,74.90968
C,17.78194
D,38.10177
C,90.881
C,84.31015
D,25.79155
D,24.45862
B,16.33189
D,92.39656
D,70.7386
A,94.39862
B,40.71022
A,77.88677
D,89.78934
C,85.98541
A,99.1997
C,77.52397
D,80.11453
B,11.81139
C,25.98222
B,39.17991
C,82.50768
A,59.77313
C,44.57801
C,38.72702
C,79.95074
D,72.49902
D,32.48476
C,59.18175
C,58.41622
C,94.54308
A,66.61911
A,81.48903
B,19.767
B,11.69557
D,85.20494
A,65.8505
A,46.26517
A,97.5356
B,12.57321
C,69.33656
A,42.50981
D,63.04932
A,98.46112
B,65.79944
C,36.53392
B,89.13882
A,68.31638
A,70.62171
B,64.13691
A,55.80464
C,53.64358
C,30.43683
D,85.99954
B,98.44174
D,69.58967
C,8.08668
B,6.19624
A,12.67699
B,12.49955
B,81.09862
C,68.85625
B,99.4073
D,97.04121
A,25.71689
C,65.69293
D,75.38965
D,84.852
D,59.64373
B,86.94068
A,95.88991
D,38.25961
D,39.84424
B,87.66638
B,88.0659
B,72.08355
C,27.26864
C,61.93496
B,84.30803
C,62.59764
B,45.41923
D,71.0559
A,49.25646
B,55.84404
D,73.19158
C,8.09335
A,89.28301
A,32.36224
A,80.74017
C,57.17642
D,57.70998
D,52.2249
B,2.74496
C,21.60763
B,19.30587
B,66.55332
C,19.27118
D,20.31973
D,45.26132
D,14.4284
D,74.58296
D,57.76588
A,50.33842
B,40.88416
C,4.74108
D,69.30689
C,8.9104
C,9.55129
D,15.65452
D,72.78201
B,65.39865
D,28.07151
A,48.93891
B,37.59536
C,70.10172
B,25.70662
B,62.5724
C,3.59025
B,51.04872
D,65.63737
C,61.19753
D,24.11976
C,35.3347
C,42.14879
B,65.66117
D,72.52754
C,69.90338
C,49.30044
A,32.35933
A,80.67816
A,90.28852
D,79.63948
A,4.60417
B,32.75151
C,19.74996
C,18.37654
B,24.40591
A,41.79561
B,81.36078
C,27.63254
C,72.9825
B,90.57338
A,24.31321
A,41.78528
B,25.82109
B,47.58415
A,65.05944
A,61.47021
D,12.47518
D,25.7091
B,0.40419
C,79.44379
C,10.33612
A,40.63799
C,70.23827
B,24.38191
C,87.32724
B,27.03364
B,4.13838
B,97.77329
A,47.69495
B,40.78943
D,94.83952
C,62.39066
D,8.5941
C,71.77581
A,96.99844
C,37.18557
B,33.75214
C,75.91104
C,83.09727
C,35.49562
C,36.14268
D,80.48234
C,80.52403
A,16.58631
B,65.54644
C,71.57941
A,49.14854
B,26.83335
A,15.65766
D,32.68978
D,99.00711
D,84.46353
B,24.73069
B,82.99727
B,46.70113
D,14.29969
A,55.69589
B,68.14158
B,85.83942
C,82.53931
C,10.97321
A,36.80609
B,25.6263
A,36.56366
B,25.19904
A,44.85907
A,37.5671
A,71.65686
C,90.56056
C,78.91223
C,32.10502
D,10.93379
B,4.91411
C,87.79563
C,21.9298
C,40.12293
A,5.59543
C,52.96888
A,47.19589
B,72.66575
B,51.12355
D,39.52972
A,98.45401
A,57.71213
D,26.18462
C,82.4357
A,6.32663
D,97.05731
B,82.60739
C,89.52465
D,12.63791
A,20.76452
D,88.15697
A,47.13594
D,33.15344
B,56.35362
B,43.95592
A,39.65419
D,54.20597
B,96.10179
B,33.8801
B,29.55811
D,2.02036
B,91.87293
C,27.01221
C,19.00552
A,29.03755
A,31.76904
B,26.76165
B,10.03573
A,18.65397
D,22.66069
C,34.99799
C,85.69729
A,86.04972
B,21.15087
B,26.50619
D,87.56872
B,36.9662
D,69.65729
D,67.07545
A,53.19361
B,83.87147
A,16.02409
B,92.33019
D,16.41137
B,84.60172
D,80.57689
D,0.94266
A,84.93337
D,70.60819
C,63.48236
A,56.50615
A,82.27931
B,9.06856
B,45.24461
A,27.5163
A,31.53763
B,6.25947
A,59.54911
B,17.90972
C,54.99171
B,27.42557
A,75.21542
C,92.09065
A,3.58177
B,32.37961
D,80.50096
B,63.55977
C,59.92323
B,57.6362
C,25.43597
D,19.93186
B,42.23322
C,70.46914
C,94.60057
B,48.83528
C,57.07538
D,11.24295
C,50.63212
B,8.29185
B,91.71117
A,75.2415
C,28.91855
A,39.06927
B,24.93033
B,20.93167
B,37.40328
C,61.29262
B,29.30147
D,11.8524
A,89.76846
D,69.30728
D,29.65537
A,84.1829
D,70.69779
C,54.5107
D,56.86041
D,12.94928
C,80.31603
C,37.45497
B,40.08405
D,57.25186
A,27.42285
D,4.56704
D,45.28806
B,97.64936
C,52.44473
A,35.17333
D,54.05725
C,3.70921
B,58.28319
A,75.56367
C,7.85801
C,20.91083
B,24.12498
C,39.66039
A,41.24118
B,12.15799
B,60.70253
B,33.30533
B,70.82892
D,21.376
C,63.93614
D,63.59795
C,49.5504
C,91.36638
C,31.2496
C,13.85934
D,96.83103
A,50.80332
D,73.83759
D,43.08748
D,94.89528
B,17.37398
C,90.03697
A,41.59577
A,25.63545
C,39.94593
C,16.85961
A,56.11761
D,30.30758
D,28.39901
B,8.60065
C,99.13297
C,22.73029
C,95.42942
A,19.27089
A,32.93243
C,64.45304
A,55.69129
B,51.92801
D,59.18857
C,54.30237
C,97.90369
A,15.02639
A,21.71131
C,64.78414
A,96.54467
C,76.18147
B,39.48042
B,12.94562
D,73.14065
D,10.0258
C,70.37649
C,66.33432
C,42.99168
A,39.19694
C,70.12258
A,23.6831
C,47.75243
A,76.29114
D,1.86104
A,45.08888
C,47.00686
A,37.24477
B,55.11233
D,2.72903
D,0.10378
B,56.66958
A,36.68632
C,80.64279
A,82.53522
C,10.88731
A,81.00133
B,17.50052
B,74.46003
D,70.24228
D,81.56582
D,26.90532
B,61.14886
D,24.32964
A,29.71778
A,59.98077
A,19.89402
D,94.02693
D,82.8673
C,30.22407
A,30.43697
C,29.89432
D,36.18258
B,38.63939
C,60.25643
A,92.86041
B,98.90943
B,56.15883
C,12.7712
C,4.9509
C,77.10441
D,41.75582
D,96.67157
C,57.07429
B,88.44938
A,43.84714
C,88.00186
C,78.80363
D,8.43567
B,70.65738
A,75.98873
D,42.1
A,51.73252
B,25.18413
B,7.52891
A,67.19521
D,27.08878
C,50.38326
C,18.23756
A,75.52453
B,23.16637
A,0.24808
A,64.37112
A,93.09516
D,27.53086
B,19.31356
D,37.27078
B,97.8066
D,68.27509
D,5.87015
C,80.95333
A,98.17907
C,29.1207
D,28.93916
D,28.31229
A,6.04285
A,64.0473
A,37.10315
D,79.68479
D,66.29276
D,4.2934
D,69.80069
A,46.09617
D,60.45157
B,74.64602
D,93.29026
C,4.19066
D,6.34493
C,14.08155
D,68.07317
B,93.54112
D,95.84516
A,89.2893
C,96.2211
C,22.82186
A,1.84986
A,24.65847
B,26.99352
B,43.25178
D,29.98166
A,13.12449
C,82.60695
B,18.72991
A,83.84957
A,36.12236
D,18.30256
D,20.49015
C,4.16851
C,57.43904
C,91.10239
B,14.38905
C,46.88884
A,34.97084
A,42.60239
D,68.43767
A,6.05965
D,42.25805
D,97.50479
D,4.98238
A,55.95075
A,25.57899
C,20.07324
D,11.5403
B,39.14329
A,5.5964
A,56.63737
A,10.81434
D,76.87454
A,90.92136
C,10.42241
A,6.2198
A,13.62077
B,44.99814
C,87.83312
A,17.96143
B,91.08509
C,80.77513
B,12.1495
A,6.56588
A,13.28268
D,6.70984
A,1.75478
C,25.01327
C,26.84076
B,47.54913
C,4.27196
A,76.78161
B,82.81563
A,46.09017
C,47.47026
D,45.68998
D,27.55247
B,94.48046
D,34.68935
C,11.3715
A,54.14308
C,54.98403
D,71.9627
A,83.82601
B,80.48261
C,0.5514
B,79.61812
C,56.44347
B,79.46493
D,33.50353
D,62.44396
A,98.96733
A,35.9814
C,1.61476
C,25.83227
B,20.86643
C,77.56558
A,17.17324
B,38.16824
A,18.91677
A,43.72178
A,16.87087
D,42.36422
C,19.7574
A,11.97427
C,52.04472
B,16.2479
B,88.54473
B,4.02774
D,39.54001
A,33.7782
B,36.55982
C,57.56345
A,71.88962
A,50.21184
B,61.66601
C,55.64268
C,86.33695
A,45.66288
A,73.44825
A,39.70234
D,86.80967
B,16.98042
B,99.10335
B,32.06804
D,25.01691
A,60.63701
A,98.13074
D,86.43891
D,1.67425
C,45.19304
D,53.90638
C,54.43231
C,55.04193
A,53.13757
D,58.63633
D,39.82112
A,9.55193
D,28.46481
A,76.2041
A,88.42569
D,7.55453
D,85.80397
D,68.85135
A,60.83993
B,47.49655
D,91.71563
D,80.01474
A,92.50127
C,26.05886
B,23.35671
A,16.86927
B,2.9974
D,90.43622
D,77.58652
C,3.8798
C,16.46828
B,42.30307
C,48.27005
D,93.69254
B,85.91627
B,21.47194
D,71.95856
A,1.70626
B,99.07113
B,88.54332
A,34.02059
C,93.91601
B,98.40724
B,71.69684
B,14.09938
B,71.63435
C,14.55499
D,50.31539
A,27.11852
C,45.18644
B,80.43163
A,3.21573
D,7.64565
A,77.25312
B,75.64256
C,18.02963
D,33.68403
A,73.03781
B,66.9101
B,66.06055
C,10.91101
A,0.88292
C,17.64124
B,96.77233
B,98.01291
B,51.95315
B,32.69923
C,0.9273
B,61.61818
C,29.79068
A,49.16551
B,59.01169
A,50.43541
B,48.60654
B,21.22618
A,64.33438
C,29.13276
D,96.81085
C,58.08379
C,58.84863
C,46.0802
C,87.81378
D,51.9646
B,85.68839
D,13.86128
D,74.8826
C,1.73272
D,63.49233
D,27.87541
B,98.88027
D,91.13982
C,20.41111
C,11.14275
C,11.44081
B,60.45929
B,11.62401
B,74.95407
B,83.86752
B,74.08539
B,97.25701
B,93.11625
A,6.98433
C,93.46428
A,52.08769
C,97.63003
B,98.04992
B,94.25839
A,87.5087
C,41.48106
A,42.5923
D,84.33046
B,94.82684
D,29.20637
D,81.70377
A,86.63569
A,60.3507
C,10.69801
C,69.78859
B,37.78255
C,71.4704
B,55.42974
B,93.68862
A,93.68858
A,62.55002
D,95.1003
C,92.54571
C,28.74904
B,0.90744
C,59.67955
C,48.46904
A,63.24643
A,23.02297
B,20.53926
D,77.17594
A,89.0156
C,65.93811
D,78.50943
A,10.52324
D,56.74995
A,16.89199
B,67.53434
C,85.77594
C,50.1636
A,65.76347
B,99.17875
B,12.88016
D,13.18242
A,40.83637
A,33.08929
B,68.88945
A,2.66213
D,33.79314
D,42.75763
D,11.94789
A,42.28201
B,79.13451
A,33.76356
B,0.22473
C,42.72116
B,46.13915
B,64.66797
B,47.98344
D,50.08252
A,92.64552
C,11.18164
C,27.7677
C,3.72961
C,9.15221
A,17.00989
C,39.21191
C,94.63835
A,61.78987
B,59.88392
C,57.24326
A,25.65994
B,5.91256
B,9.60492
D,34.22783
A,93.89743
C,33.15748
D,32.29753
B,48.37806
C,60.62643
D,27.09898
A,7.29735
A,62.61142
A,88.09268
B,78.18828
B,94.4879
B,30.18801
D,96.54653
B,67.06799
A,73.70959
B,36.80779
A,90.38153
A,39.20418
C,50.76708
C,15.89986
C,60.39004
D,66.01849
C,67.96493
C,98.5216
B,94.36773
D,59.68179
B,15.00496
B,35.98819
D,84.96302
A,77.19136
B,21.4343
D,37.18212
B,16.96703
A,21.23891
A,41.09839
A,19.26445
A,75.97395
B,2.69067
C,68.54169
B,55.57961
D,81.78808
B,14.24213
C,49.64804
B,38.58329
C,36.64038
B,28.54421
A,31.20685
D,61.13886
C,22.81253
B,55.40903
D,87.21731
C,83.98646
A,74.84345
C,7.22956
A,72.53179
C,66.5321
B,67.93374
D,15.63127
B,23.15224
B,93.26528
C,98.46357
B,22.57583
B,62.71197
D,64.27409
C,27.2951
D,20.34485
D,28.70456
D,2.43387
B,67.2291
B,79.04921
A,60.69848
A,62.51491
A,59.68408
A,79.45307
C,60.87466
C,80.87728
D,28.99234
A,76.82316
C,20.91953
A,62.22422
A,79.76002
C,46.35442
C,80.24945
C,14.72349
C,81.32602
A,40.31959
B,44.74626
C,11.78953
C,16.36057
B,96.05568
B,36.17082
A,13.84958
A,45.68387
C,15.33475
C,6.00543
C,18.32929
C,81.31998
C,90.66401
D,56.32182
C,64.02565
A,67.01681
B,94.83658
C,74.25965
C,50.01876
D,70.11642
B,61.88508
B,9.78871
A,47.73432
A,33.07305
B,39.74234
C,73.48233
B,44.40661
B,38.96259
A,83.37016
A,27.6579
C,73.67949
D,1.531
C,88.09191
A,36.62773
D,31.97095
C,42.79821
D,66.64293
C,84.43495
C,87.72905
A,65.11662
A,22.04781
D,1.97739
A,75.29626
D,9.24886
D,44.81883
D,37.10039
A,51.34527
A,22.74448
A,40.6063
C,75.59634
C,4.13794
B,20.06287
B,53.12128
C,18.47783
D,14.61989
D,84.88309
C,95.25102
A,22.81538
D,64.25487
B,51.28463
D,16.31013
D,25.57762
A,83.00247
C,40.46103
A,69.54096
B,96.17662
D,3.35367
A,84.29845
C,8.03465
D,20.10584
C,95.75292
C,61.66716
A,39.28757
B,68.87273
C,38.48716
D,22.36787
D,7.63659
D,66.18286
B,90.55695
B,36.16902
B,29.90279
C,8.66343
C,16.30341
D,52.06685
B,94.31207
D,10.63334
C,87.7305
C,25.83999
C,12.87543
D,41.68732
A,3.21063
A,64.58145
D,29.1
B,59.40463
D,87.71057
A,18.75549
A,76.48669
C,85.10482
A,39.65944
B,94.1673
A,70.85469
A,38.39331
D,19.87611
A,11.17981
B,67.18967
A,0.36755
D,83.3364
B,66.40984
D,72.87658
C,7.56085
B,7.84331
D,88.60943
A,91.01072
