Категория,Значение
B,62.30477
B,90.51023
A,44.32039
B,68.27488
C,59.15972
A,16.5792
B,7.46716
A,41.63048
B,25.15888
B,61.76353
D,13.0905
B,84.7845
A,59.02719
C,83.93375
C,83.3092
D,33.5031
B,41.59766
B,8.84141
C,77.66368
B,4.1619
D,97.10891
D,36.76055
B,11.97921
C,31.00998
B,21.47326
A,1.63858
D,77.94778
B,59.06001
A,8.99486
D,99.29471
B,85.3928
B,17.65997
B,30.25261
A,73.45694
A,2.27354
A,6.33007
C,9.86708
A,27.67274
B,6.07805
A,34.8093
B,55.69394
A,36.6682
A,96.37778
D,4.17196
D,70.38344
C,65.99923
D,30.68068
C,37.22226
A,10.99224
B,55.18991
B,74.04682
B,44.37987
B,36.80109
D,23.69419
B,94.48171
A,60.31337
B,74.34752
C,38.30047
B,42.40989
C,72.23113
B,33.44825
D,1.73648
A,3.22275
B,19.95384
B,36.86872
D,20.20509
A,59.41622
B,99.92418
B,85.64283
A,49.23541
D,25.58709
C,31.98778
B,75.11149
B,55.64333
C,79.22627
C,85.80617
D,8.72828
C,34.51613
B,58.96129
D,14.94217
D,5.34622
B,11.46057
B,97.12059
D,54.32066
A,94.33652
C,29.82171
B,7.70422
A,49.72807
A,10.31614
D,60.83172
A,7.73308
B,56.37885
A,73.14408
A,36.79917
B,55.74413
A,76.48776
B,12.75886
A,88.21422
C,0.74679
D,68.0251
A,43.63169
D,19.2212
B,27.16651
B,11.12671
D,30.82729
C,33.62264
C,89.64429
C,14.19242
D,5.42504
A,96.44636
C,21.92981
D,90.55952
D,54.90112
A,45.80427
A,45.09336
D,56.76284
D,96.61978
C,71.20668
D,7.99738
D,68.27404
B,90.75655
B,82.42604
D,27.11421
D,37.0943
A,2.16071
B,2.97871
D,36.80023
D,82.13039
D,63.26953
C,82.27493
C,22.15575
A,71.74418
D,7.49925
C,20.43679
B,53.72945
A,63.93073
C,11.50338
D,14.69453
B,43.07376
C,95.81725
C,24.50639
C,3.18891
C,42.51649
D,48.66994
D,11.67852
D,22.77838
D,49.38613
C,41.07277
A,12.06228
C,66.8052
A,17.71846
C,79.68476
B,98.50701
A,74.41195
D,25.01317
C,26.21384
A,8.88064
C,2.46137
C,4.05826
D,12.6633
A,4.52716
C,43.07004
D,82.53073
C,94.98177
C,4.71905
A,12.80294
C,33.59932
A,99.51912
C,99.66637
D,36.32154
D,44.1469
B,74.2811
B,1.67246
A,1.46463
C,34.15658
B,47.92194
A,56.30072
C,95.35835
D,96.30541
A,50.69418
A,1.19438
D,4.89665
B,32.33282
D,80.4623
C,10.47488
A,65.62949
D,40.18845
B,45.07896
D,83.26446
C,88.40548
C,24.76148
C,37.51269
B,42.03191
C,10.57122
A,97.3598
C,72.2982
A,76.20087
C,24.10203
A,79.69309
A,37.97447
C,96.56258
D,96.64392
B,26.04222
C,74.07258
A,70.21004
B,6.69396
C,7.12411
A,99.77494
B,23.38888
A,50.00309
D,3.14277
B,46.00386
B,34.70467
B,57.14085
D,3.50764
B,9.20386
B,59.81896
D,52.74751
A,92.28485
B,47.68151
B,44.97145
D,49.06969
B,88.05893
A,12.33619
A,67.25753
B,59.79842
B,33.61938
B,12.98158
D,97.00216
C,67.40533
B,17.70672
A,13.06614
B,41.24786
A,94.56913
C,25.21191
A,11.24441
C,45.88051
D,63.05492
D,67.10043
C,73.34466
B,13.61381
C,47.7609
C,42.02386
D,60.68101
A,38.83275
C,53.00562
D,37.41712
B,89.33664
C,96.34389
A,45.25938
A,69.03872
B,56.3596
A,99.25342
A,70.87147
A,66.35803
C,13.15569
C,99.67079
A,12.66108
A,54.1553
B,3.30013
B,55.24091
C,80.12155
C,71.52355
D,10.80579
D,68.81905
D,80.5185
B,60.86812
D,49.69519
B,61.73176
B,48.31825
D,49.04744
D,23.86247
A,55.4269
A,53.16527
D,68.73791
D,1.52538
C,44.97648
D,57.09512
C,70.82747
A,7.00018
A,97.52285
D,44.71832
B,12.75479
D,97.24484
C,70.19097
B,83.42792
D,28.69356
D,76.85687
A,88.4869
A,49.38819
B,81.99084
C,91.37176
B,12.57006
D,20.28108
C,45.88386
B,88.21909
C,80.21551
B,95.62784
D,8.66046
B,24.09913
C,90.74732
B,34.70751
C,25.11402
D,22.56398
B,20.28237
A,0.60198
B,6.6635
A,7.86357
B,76.2378
C,74.80991
D,4.78304
B,81.38646
C,41.93205
B,11.09606
A,79.23798
D,2.14443
A,26.82323
C,10.81732
A,85.2251
D,12.00333
D,53.04887
D,13.26794
D,39.44404
C,16.94754
B,83.61807
D,83.63645
D,48.90324
A,7.18296
C,5.1502
C,17.25482
A,39.47358
C,30.34432
C,76.34237
A,70.35447
C,94.56687
A,99.50049
B,21.89987
A,61.30066
A,27.14845
D,79.2759
A,18.99488
D,75.82107
B,30.08675
A,69.71627
A,68.50963
C,26.65305
C,93.17961
D,76.84924
B,15.81639
D,6.96856
C,94.42315
A,6.00174
B,30.3781
D,34.42344
D,50.05651
A,39.83026
C,79.78487
B,52.39344
C,38.38369
B,3.96363
B,79.65046
B,50.86581
C,58.70093
C,9.56244
D,81.49175
D,39.68516
C,26.90327
B,11.2407
C,89.15135
A,59.51461
D,19.07053
A,28.75604
C,29.8802
D,47.18541
B,17.11155
B,19.15093
B,73.66409
B,21.03164
D,75.6227
B,73.56983
D,10.05225
D,31.05201
B,97.41381
A,68.78336
A,16.36405
C,82.33572
C,56.01395
B,60.19837
C,85.33073
B,13.42117
A,56.24464
C,75.45234
B,60.00425
B,19.17986
A,71.95597
C,94.01738
B,14.75532
D,42.42043
A,76.36852
C,3.02749
B,28.31132
A,28.67384
D,23.29545
A,98.05995
A,69.61134
D,38.4141
A,65.38989
D,81.662
B,3.03806
A,82.03286
C,66.35748
C,16.59768
B,72.72056
A,68.74277
C,6.38706
C,38.95546
B,36.56302
A,54.19299
B,8.62331
B,4.23921
C,67.66011
A,10.54679
A,90.32585
A,59.99044
B,49.95381
B,77.67503
B,59.31968
B,26.01193
D,89.20371
B,68.23124
D,33.36724
B,42.99962
D,65.38865
B,31.61355
B,37.74412
C,52.80396
D,5.28863
A,18.46305
A,64.42027
B,94.03502
B,39.4978
B,1.02285
A,73.53944
B,51.28806
D,96.02677
C,12.8603
C,32.14026
C,92.38384
A,13.575
C,44.44989
D,45.16168
B,82.37411
D,41.21638
D,15.15527
D,69.41805
D,17.70332
A,2.708
A,68.64386
D,85.70695
D,56.95007
D,72.94116
C,9.80782
B,80.73008
B,83.83107
A,58.21651
D,15.12684
B,86.19998
B,15.57891
C,59.81437
C,44.89459
A,19.29599
C,48.31122
B,74.61
A,74.92308
B,77.62581
A,3.41326
C,30.60337
B,20.36751
A,53.56944
A,40.11159
D,11.01075
B,49.67113
A,41.39734
B,39.37966
B,13.247
B,68.74673
B,93.46299
A,33.32806
A,27.63382
B,67.20773
C,85.20842
D,78.21076
C,26.18312
A,55.1782
B,61.59338
A,88.32866
A,26.00674
D,87.69495
D,20.11382
C,87.17699
C,44.10699
C,84.56935
C,55.14087
A,86.75891
D,99.5201
D,20.20383
A,56.11651
C,5.04897
C,12.15695
A,25.75131
D,8.54847
A,73.94943
C,0.45317
B,17.51811
A,60.65542
D,43.44648
A,91.51264
B,56.00035
D,69.87664
B,63.38441
C,76.73011
A,43.45801
B,29.40936
C,8.51872
D,30.57137
B,63.07404
A,39.43222
A,30.8166
D,25.10699
B,19.29911
A,14.7364
D,5.48494
B,84.9129
C,56.25324
A,30.62362
A,79.4645
C,33.72248
A,29.97566
C,88.80055
A,72.60799
B,7.87004
B,44.59669
B,78.59086
B,14.81668
B,67.00515
D,64.6035
C,5.41837
D,99.69005
C,65.56269
D,76.62223
C,16.20803
A,13.1705
A,68.19507
B,2.90908
B,78.27938
A,80.60036
C,86.3488
A,49.72581
D,41.32967
C,91.52431
D,76.69821
D,24.57072
A,61.05863
A,51.37221
C,62.15999
A,57.80636
D,62.31919
C,74.78054
A,22.97071
A,90.81777
A,78.98963
B,0.51404
D,85.79855
D,31.2587
C,52.49345
A,82.40841
C,71.75933
B,1.45869
B,52.87571
C,97.1059
B,58.30269
D,56.9171
D,29.02869
C,0.80116
A,73.78718
B,56.17833
B,86.07238
C,83.03249
B,8.17575
B,98.01426
A,45.35786
C,20.99702
B,3.23168
A,57.06561
C,70.60793
D,64.70151
A,6.95926
B,56.89339
B,0.04141
C,9.14141
A,35.27606
C,16.31343
D,40.01735
B,55.74869
A,38.85321
C,90.76222
D,33.79179
B,53.26384
A,96.64088
C,76.48008
C,62.42048
A,5.79795
C,1.94331
A,35.94862
D,79.6443
C,42.40362
B,8.69033
B,99.40483
D,67.27028
D,82.48231
C,83.98217
B,43.06604
D,99.34988
D,58.46045
B,22.28943
D,16.9132
C,38.7996
A,92.27384
C,86.20911
B,88.96428
A,51.67065
D,32.17129
A,46.77059
B,56.54043
A,86.94726
C,30.8076
B,87.69894
A,97.21938
D,91.67962
C,46.19382
B,81.7083
D,72.82388
B,25.08232
D,21.61404
B,47.59335
D,33.15396
B,73.85622
D,91.99337
C,70.33572
C,27.37638
C,64.27022
D,13.6017
A,23.72329
D,40.47598
D,85.82402
D,27.38861
C,77.00559
C,21.53727
A,64.22204
C,0.74756
C,71.78246
A,34.01968
D,70.92128
C,11.08911
C,32.21338
A,20.34799
A,37.31529
A,98.62474
B,14.90368
A,72.42645
A,57.28388
C,18.11845
A,1.56554
C,48.06167
B,48.66319
B,27.84115
A,31.78009
A,27.15269
B,49.34408
C,55.65785
A,49.42897
A,55.75736
B,45.20961
D,52.16131
A,62.8123
C,78.28935
B,97.76947
B,55.9013
D,90.26817
C,99.86765
D,69.24836
C,98.63119
A,40.13822
C,55.67384
C,31.0817
C,12.32924
D,60.76764
D,61.61843
A,78.11837
C,28.38306
A,48.68461
A,44.07969
B,3.18842
D,59.03577
A,38.29382
A,22.06467
D,82.57197
B,3.42147
A,8.29132
B,90.09411
A,57.89798
A,96.14264
B,86.41115
A,59.35557
A,87.84074
A,33.01615
B,92.92737
D,16.56762
B,42.08545
D,4.10675
C,23.56832
C,39.64531
C,85.44767
B,35.57793
B,67.03742
A,32.55636
C,82.00719
A,76.04595
D,11.51713
D,33.15983
D,29.98351
C,72.26735
A,74.15424
C,90.396
D,23.08485
A,22.50278
D,63.71385
A,11.13969
D,96.67203
D,13.94056
A,69.57065
D,64.00132
B,70.5325
D,59.85671
D,8.17746
A,47.00512
B,36.15976
C,43.58734
B,97.12222
A,44.28588
B,6.36274
D,40.15403
B,75.19013
C,18.38716
D,14.96304
D,56.74293
A,9.7372
C,14.19288
C,43.04886
C,64.96884
B,1.2645
B,96.41064
D,48.13777
C,89.89835
C,63.97135
B,41.20461
D,69.5347
D,58.50702
C,12.59023
A,91.21954
C,85.11994
D,38.86153
A,85.37426
B,71.02271
A,3.46253
B,44.24658
A,77.62279
D,19.00583
D,64.94134
C,71.6539
B,46.32568
A,46.16964
C,65.98943
D,94.0886
A,95.21736
D,79.54928
A,31.04393
B,56.33856
C,2.25993
D,10.75626
D,79.95182
A,89.027
D,51.54239
D,58.99216
A,8.38795
D,16.96637
A,84.65992
B,95.62967
B,40.53144
D,96.99545
B,67.24559
D,58.08284
D,38.3063
C,46.61892
D,73.25328
C,37.32526
D,87.89507
A,12.13759
B,38.82748
B,93.67286
B,89.77891
D,16.99769
C,8.37892
A,23.74303
B,80.90013
B,91.85903
C,84.39606
D,55.26694
A,7.40929
C,38.56452
B,66.10663
D,5.4113
B,35.81288
A,65.39175
A,65.27639
A,66.22017
C,52.923
A,88.08836
B,61.09142
C,59.31602
C,94.67704
B,96.04703
B,13.24241
C,86.32064
B,71.32134
A,40.44558
A,13.1377
B,64.9763
B,52.05482
B,66.41358
B,23.2577
D,53.65799
D,81.90143
A,44.84146
D,91.86081
B,92.4897
A,54.86971
B,66.39857
A,70.4307
A,72.89204
C,80.09279
D,35.48254
B,70.42603
A,84.85264
D,10.10803
D,37.16162
D,58.45585
A,14.08151
B,36.38504
B,9.24505
D,70.04039
A,40.83765
A,39.19602
A,1.02296
A,27.49885
B,81.83218
C,80.60657
D,85.16131
B,63.60424
B,36.92628
D,64.17996
B,88.31916
B,89.86625
D,87.31565
D,96.23169
A,66.03589
B,18.86247
D,77.04199
A,95.8085
A,60.21828
B,56.0342
D,31.1929
C,30.52572
C,61.8131
D,97.79935
C,83.04823
B,44.68079
C,51.68841
B,12.36694
A,95.9656
C,6.74261
C,79.46605
A,32.67082
A,2.79672
D,63.84971
A,16.58744
B,27.87136
B,51.19976
C,65.67972
C,63.65576
A,78.14554
C,3.19628
B,94.45025
B,48.31714
D,12.30759
B,28.41892
B,0.57991
B,61.8129
B,16.09281
D,90.78829
B,34.84524
A,82.36559
D,68.90483
C,63.80545
A,45.72874
B,14.90053
B,92.08773
A,56.1631
A,17.10715
B,49.59936
A,86.75882
B,93.86998
D,96.46007
A,54.54859
A,41.09193
C,0.42404
C,96.65419
B,40.77132
C,27.92841
A,7.74574
B,60.09788
C,76.51376
B,21.13512
B,23.08732
D,90.77864
B,82.88438
C,97.84428
D,65.07388
C,23.48164
C,25.29409
A,49.53263
B,56.8818
A,63.24913
D,14.86822
B,26.09066
B,50.13256
B,25.1516
A,50.68761
B,7.32134
A,93.94449
C,52.02428
A,83.06492
A,27.39782
B,42.45961
D,67.16718
B,98.612
C,11.53954
C,84.13506
D,4.29405
C,34.16485
A,92.47187
A,72.38817
B,65.9616
C,60.00063
C,5.22743
B,75.80766
A,61.90671
D,87.08959
A,16.70088
D,8.79572
D,58.90964
D,9.86552
B,7.76771
B,94.9213
A,29.57876
D,17.87544
C,36.33658
B,49.46084
B,41.46958
C,5.32998
C,53.16146
D,16.36309
C,45.62356
D,44.08901
C,48.14789
C,76.37069
B,86.24286
B,0.12875
D,29.65787
D,8.01622
B,96.35228
B,20.09841
D,32.64134
C,20.04611
D,24.5055
C,26.79776
D,29.37135
C,65.01157
B,72.31271
D,74.74377
B,97.60154
A,8.44869
C,17.24374
C,92.20575
B,68.99468
B,92.65316
C,99.8129
A,0.34899
C,61.0977
B,28.11193
A,12.74016
A,57.24065
A,73.13049
D,48.48197
B,85.01522
B,1.22657
A,58.40295
B,7.03252
D,18.5628
D,37.81127
D,5.97921
B,19.86243
C,75.31775
D,31.69633
A,96.20845
C,85.90344
B,37.09323
A,47.58835
C,70.76978
C,21.19764
A,4.35089
C,88.36486
B,76.1044
D,8.08689
C,60.61593
D,26.46292
A,94.40572
A,81.77555
C,64.0198
A,39.23617
B,35.31459
B,31.55256
D,15.64532
C,96.73723
A,26.76455
A,50.21943
A,67.68801
A,17.58519
B,24.836
D,50.52036
B,14.89298
A,86.55949
B,10.9221
D,37.83502
A,80.0885
D,48.22197
A,16.51174
B,46.64019
C,71.55428
C,11.41878
D,18.02369
B,58.06723
C,23.78008
A,42.29162
C,99.43166
C,27.95939
D,40.42458
C,12.19504
C,53.39182
A,21.55346
C,30.87799
A,40.33416
C,71.44811
C,39.84119
B,82.33191
D,25.48675
A,99.77269
C,48.33265
C,93.28519
A,79.53659
B,82.01304
B,32.06077
A,21.5143
D,66.08424
C,47.99441
D,48.5566
C,59.18746
A,30.54498
B,0.31612
D,32.10503
D,43.54261
D,90.66534
B,54.22712
A,19.52109
A,82.13782
D,51.47204
C,1.09204
A,94.58937
A,41.36323
D,89.99094
A,32.28811
A,0.91905
D,3.59998
A,61.50135
B,94.54948
C,96.89843
A,8.32172
B,70.97688
B,85.79225
C,57.52182
C,28.69508
A,15.19687
A,15.80095
D,0.49328
D,36.59276
C,46.72412
D,79.29454
C,7.97996
B,6.54392
C,54.63326
A,87.11246
A,76.04243
C,41.53747
B,91.2468
C,12.77714
C,5.83478
A,63.08233
D,22.54766
A,42.82162
C,43.38478
A,49.83049
A,59.77151
A,20.45344
B,75.29169
D,33.57207
D,41.98216
A,78.59761
B,41.64082
D,63.57665
A,30.42741
D,3.58147
C,60.59477
B,67.87633
D,72.70151
C,92.22447
D,6.37511
B,82.44238
B,18.4864
C,50.38295
D,66.33612
B,36.82699
C,34.09173
C,33.07383
C,1.50958
D,74.15845
D,74.17431
D,54.59489
B,25.09922
D,88.39447
C,17.5378
B,39.11158
D,75.15214
C,25.4172
D,15.35093
D,8.05711
A,90.70935
C,54.93282
B,17.95722
B,69.15582
A,39.81651
B,9.0979
C,53.68266
C,78.13905
A,58.68645
A,82.05708
D,16.15029
C,21.4123
D,57.73831
C,5.74002
A,11.01926
B,79.45128
B,19.56813
D,24.53526
C,37.54301
B,26.7011
B,5.41299
D,2.77148
A,94.3109
C,25.6009
B,71.24097
C,7.64337
C,0.93822
B,11.25517
D,81.94092
B,21.30055
B,77.91182
A,3.49907
D,0.16881
B,71.93956
A,6.76341
D,99.0778
B,98.03198
D,93.25392
C,84.8678
C,72.49342
A,10.80106
D,96.23626
D,39.98111
D,13.46422
B,20.12869
B,98.78464
B,75.80643
D,29.60206
B,51.13446
B,98.5641
B,44.17287
D,80.99078
B,43.88764
B,22.02076
B,74.11095
B,14.53363
B,20.46543
A,38.74522
C,15.71494
D,82.60136
C,92.24308
C,31.9392
A,46.48084
B,75.68197
A,72.86548
B,84.91261
D,87.41758
B,83.36077
D,60.61914
B,35.72748
D,27.04884
B,39.05601
B,56.12133
D,23.02127
D,87.43673
C,83.34335
D,14.76358
C,13.44747
C,68.64561
B,68.26181
B,86.01196
C,12.10569
C,55.66346
D,97.69702
D,38.8336
C,8.92133
A,82.97979
D,38.5409
A,50.68507
C,31.83911
A,23.49851
B,31.40722
C,33.63812
D,20.34021
B,98.47391
D,35.34161
C,80.90106
B,8.75403
B,51.43729
D,5.6095
C,17.91553
A,83.07199
B,82.53943
C,3.5034
D,50.25168
D,91.31403
B,45.84943
D,7.7197
C,29.10144
B,45.13845
D,5.8136
C,89.0699
C,43.13991
D,76.91035
C,81.55481
A,49.39226
A,75.21362
B,5.25161
C,68.69166
A,43.40339
C,89.79401
A,66.62795
A,4.1574
A,95.9231
B,90.60719
B,3.74874
B,37.64941
A,62.56388
B,44.57899
B,4.64852
A,25.41586
C,3.33096
B,59.15357
A,32.67675
B,54.97466
A,11.058
B,62.73358
C,85.81426
C,23.27013
A,51.80967
C,48.33513
B,70.17912
A,96.7368
A,54.44504
A,36.75091
C,2.22636
A,39.82891
D,35.29754
A,40.72806
A,60.46477
B,29.71155
B,34.30537
D,6.74012
A,54.4342
B,18.57925
B,72.92004
D,95.80288
D,21.74318
C,50.51526
B,29.24876
B,7.27114
C,58.83992
D,34.87559
C,88.23386
A,24.10059
B,66.24387
C,43.74261
B,49.89585
A,91.9854
C,91.49742
A,54.20621
A,16.48619
A,10.86095
D,73.2858
D,24.71922
A,3.61935
C,83.95922
B,55.88069
A,41.76559
C,34.26941
A,94.29732
B,49.40609
B,83.17405
C,16.82903
B,0.20103
C,71.6981
A,63.76607
B,65.35782
D,7.06203
C,53.33813
D,85.3044
A,16.75798
B,5.47951
D,76.87163
D,97.44274
A,5.63641
B,42.77327
A,34.62295
D,99.18039
C,53.72534
D,70.68729
C,60.70508
B,5.04297
C,9.72902
D,88.22332
C,53.72877
D,74.52183
C,74.00138
B,1.5803
A,2.28526
A,45.60044
C,62.68558
B,40.96602
A,21.0667
B,61.76168
D,94.09663
A,88.16671
D,20.82272
D,5.66648
D,2.44063
D,72.86877
A,72.45719
D,20.64576
D,23.64294
B,83.1674
C,69.60161
B,85.26759
A,36.92715
A,0.56946
B,50.52378
D,8.898
B,3.22289
B,70.38431
A,19.01298
C,43.36571
B,50.35175
A,88.91961
C,69.7722
B,39.12232
C,67.60219
B,95.05405
A,21.67541
C,76.13954
A,73.5043
B,12.27687
C,32.99482
A,33.6187
A,39.35771
C,98.53967
B,68.60536
D,73.72566
A,40.58609
B,67.39129
D,53.53352
B,66.20847
C,3.71285
D,94.37689
D,15.70816
A,26.49748
A,49.88172
A,11.6042
B,11.11944
B,95.82436
D,93.95637
A,64.67679
C,27.51848
B,30.86243
B,18.5818
B,24.84577
C,67.72128
D,71.87278
A,65.60658
C,49.47556
D,15.598
C,85.45012
C,69.98792
C,55.7885
D,44.88304
B,10.35167
D,85.80149
D,67.67181
C,59.32405
D,84.86292
D,46.98672
D,55.47495
C,45.06737
B,97.324
D,24.04644
C,78.62614
A,7.18862
C,35.68495
C,44.13519
B,33.69362
A,47.101
D,33.7788
D,92.03898
A,89.797
D,70.28121
B,64.91285
A,86.1056
D,24.27521
A,21.8886
D,66.83624
D,80.04579
D,28.94042
D,79.22016
B,60.47682
C,37.177
B,36.20752
D,85.63422
B,31.77766
D,47.93232
A,7.1716
D,93.63197
D,29.08181
A,45.59037
A,41.43308
B,71.98895
B,32.0296
D,79.2941
B,67.18703
D,73.41661
C,85.24731
A,31.90385
C,83.56928
C,75.31148
B,95.59766
C,12.85223
D,47.36719
D,31.01593
B,53.46984
C,9.79098
D,91.09015
B,65.757
D,88.13235
C,23.72698
D,61.05245
B,56.07194
B,12.51391
B,94.04358
B,98.12994
A,94.10962
B,27.29237
B,47.65105
B,60.89533
C,96.91196
A,38.44932
D,75.16004
D,29.92756
C,96.5649
A,61.91932
A,47.75636
A,17.89276
A,64.87729
A,20.33478
A,60.32255
B,48.87363
A,88.88841
C,15.18118
A,80.84426
B,92.05558
A,27.86038
D,70.97244
D,11.24275
B,83.24378
C,20.07133
D,39.55001
A,81.44234
B,67.46607
B,24.99252
C,48.46864
A,29.95414
A,26.02837
C,95.70765
C,68.65744
D,86.00804
C,50.60941
B,37.86478
B,92.93514
D,80.73451
C,96.81151
B,66.84433
C,97.35508
B,30.65599
D,38.81007
C,55.25485
C,17.49531
B,93.47163
C,39.95519
D,46.77711
A,8.29549
B,69.06826
A,99.09277
D,20.38289
D,50.38884
D,29.56208
D,92.49501
A,60.75917
B,26.31435
B,82.80025
B,5.27612
A,84.95273
C,13.21338
B,95.13047
C,61.7233
D,52.42041
C,14.10306
A,40.379
A,85.68277
C,34.0451
C,37.90561
B,91.33004
C,91.76215
C,29.6209
B,11.82198
C,73.84218
B,60.3133
B,34.06366
A,46.1564
B,6.29898
D,51.4418
C,21.74018
C,28.0759
D,6.25867
A,5.76514
B,4.71105
D,76.58226
B,20.11283
B,76.44721
B,14.72238
A,8.34758
A,27.56168
A,68.13676
A,80.84811
A,25.88393
C,13.86542
A,8.12839
B,89.64138
C,52.17817
C,91.52786
D,3.83053
C,10.46767
A,28.91287
C,22.57175
D,33.60889
D,85.4655
C,44.52874
D,70.92424
D,3.7829
C,23.23885
C,0.37654
A,59.58414
B,60.40981
A,50.12501
A,62.82087
D,93.77133
B,82.5901
B,21.51549
A,31.90792
C,17.0216
C,25.95322
B,98.37378
C,24.47911
C,59.82566
A,69.94017
B,78.60132
B,70.88109
D,55.43841
A,53.89752
A,27.05254
C,85.67415
B,50.21763
B,40.47549
A,94.60696
D,96.20119
B,74.18949
C,39.30745
B,17.53886
B,97.97602
C,66.48797
D,31.82159
B,37.96304
D,93.96116
B,55.87033
B,62.44316
C,26.66352
C,54.80297
C,40.26562
B,35.49187
C,99.82382
D,84.89703
B,87.82157
B,20.2046
C,1.74124
D,4.61229
C,57.13199
C,9.42529
B,66.10143
B,96.02636
B,48.30973
C,93.41354
D,73.07885
C,64.50785
C,40.66278
A,88.07447
D,29.22461
B,22.05555
C,11.02304
C,82.39522
B,42.08949
B,47.32413
B,81.89883
B,92.98033
A,43.10129
D,68.73268
D,7.95976
D,85.26758
C,19.87761
A,90.76326
D,89.67003
C,94.65413
B,23.95033
B,11.52949
A,33.71267
D,85.36205
B,46.30121
D,91.17522
B,20.37663
A,1.882
A,65.64922
B,31.54858
C,97.81005
A,69.76996
C,62.19479
C,12.61025
B,95.24135
D,43.32477
B,88.07093
A,44.26101
C,14.64219
D,36.008
C,90.17695
C,96.642
A,22.33408
D,55.43092
B,28.124
A,93.96133
B,44.30669
D,70.69719
C,12.634
A,43.04391
C,99.38879
D,59.805
C,4.0164
A,15.91261
D,8.95394
D,80.49929
C,74.70234
A,60.49001
C,30.99435
B,95.71461
C,99.41721
D,99.86784
C,19.72908
A,3.95904
B,92.1604
A,45.82399
D,8.30989
C,88.73599
C,55.79365
D,87.11531
C,22.66106
B,36.6079
A,34.0132
D,97.98609
D,18.69989
A,10.81171
B,73.25697
B,80.62579
D,14.77122
D,65.53971
C,40.23012
D,19.15612
C,49.14688
B,53.05996
B,86.1647
D,28.62144
C,80.40387
D,11.27765
C,28.66618
A,71.09824
B,64.39768
D,64.85322
A,85.98146
A,20.54646
A,5.39105
D,42.54259
B,50.05251
C,27.82468
C,87.8914
D,21.31547
D,53.84819
C,81.35831
D,71.90212
C,3.94678
B,62.66402
C,1.44802
A,95.60911
C,78.30948
C,58.0298
C,11.90633
B,64.53393
D,58.15126
C,5.25483
C,78.074
C,53.71075
B,13.28214
A,8.02796
C,86.9424
A,98.83165
C,91.64854
A,19.09976
B,62.25767
B,14.42564
A,2.22381
C,94.69745
B,78.88887
C,13.43428
D,42.07495
C,65.6822
D,91.62658
D,45.29254
A,85.99895
C,65.33418
C,60.57247
C,0.41144
D,70.61284
D,76.32262
D,29.16029
C,74.19469
B,7.71181
B,80.27002
D,17.58684
D,80.95739
B,39.98471
A,83.54303
C,47.54171
A,27.50284
D,62.05947
C,8.10379
A,65.70213
B,91.67233
B,62.24402
A,73.76135
A,84.47395
A,32.02429
D,61.01964
B,52.22795
B,77.9625
C,43.73999
A,58.24272
A,0.4107
D,40.7986
A,26.46782
A,37.80516
C,31.23747
A,3.90153
C,25.05384
B,96.20149
C,56.73722
D,61.82275
D,71.90602
C,34.85665
C,42.56594
C,49.14519
C,71.58788
C,93.88594
D,58.95836
B,40.59299
D,35.92807
D,95.32699
A,87.85309
B,47.15415
A,72.31737
C,19.96701
B,95.63202
A,12.20122
B,28.25925
A,74.4547
D,74.02413
A,97.09138
A,83.37209
C,87.0524
A,43.92846
C,3.93729
C,45.94811
B,76.44315
D,11.75913
C,33.45445
A,64.76439
C,51.02994
A,47.07629
D,37.2356
B,95.72575
B,48.58617
C,70.51832
A,33.19934
D,78.64284
B,71.99781
A,42.16798
A,5.84069
C,66.34794
C,75.24922
A,57.98049
B,2.56866
C,11.61686
B,17.72068
D,31.57673
A,31.78645
A,79.01181
B,18.38288
A,72.86181
D,78.69847
A,86.90084
C,45.91118
D,94.7049
D,42.25759
D,9.39732
D,43.17877
A,42.39633
A,23.27511
B,84.63827
D,96.63002
A,74.30373
C,61.43731
A,75.4255
A,23.36919
B,95.69484
C,49.56272
D,29.6102
D,29.53449
B,10.74324
A,77.32448
B,54.76488
A,63.31801
B,89.4633
D,34.66874
A,48.04527
C,75.84046
A,8.75936
D,58.1397
B,30.16003
D,98.65919
D,54.90493
A,70.87106
B,42.19677
C,33.04366
C,10.05002
B,11.05466
B,64.13327
B,20.55865
B,85.41967
C,11.86988
B,98.87164
D,24.85299
C,80.88118
A,91.33086
C,60.50575
C,32.54886
A,62.40854
A,28.92025
C,86.74716
B,84.7353
D,73.1823
B,99.89623
A,31.67637
C,45.11413
A,72.61948
D,69.9438
A,70.69365
D,75.99828
D,33.36615
D,5.31852
A,47.60113
C,79.14231
A,54.05228
A,70.69734
C,28.23877
A,97.41163
C,27.41333
D,93.78343
C,17.94764
B,17.95345
D,29.73495
A,60.69352
D,14.12775
B,80.81867
C,61.01851
C,57.44703
A,39.08444
C,87.98294
C,11.13553
A,36.56783
D,67.71286
A,56.79134
D,17.54521
B,73.36633
B,16.98617
B,99.50298
A,4.05282
A,37.30891
B,57.65117
A,49.06484
A,61.10332
A,82.25534
C,3.80817
D,15.47784
C,57.44996
A,25.80935
A,45.70299
C,16.05095
C,46.68081
B,21.71789
C,97.15525
A,70.41251
D,38.15918
D,46.36177
A,1.77278
C,67.71482
B,86.44265
D,46.62334
B,72.0636
A,64.26317
C,15.86382
C,30.71995
C,31.27647
A,74.66301
